Time,Date,Time,TempA,TempB,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
40899,30-06-2024,8:59:51,23.149,23.321,7.582,9.338,8.723,8.645,7.322,7.364,6.82,6.846
40900,30-06-2024,8:59:55,23.152,23.319,7.56,9.337,8.726,8.651,7.315,7.362,6.815,6.835
40901,30-06-2024,8:59:59,23.15,23.321,7.577,9.327,8.73,8.64,7.312,7.357,6.819,6.828
40902,30-06-2024,9:00:03,23.15,23.317,7.569,9.327,8.725,8.642,7.314,7.363,6.813,6.836
40903,30-06-2024,9:00:07,23.152,23.321,7.556,9.332,8.717,8.639,7.307,7.353,6.808,6.833
40904,30-06-2024,9:00:11,23.151,23.318,7.56,9.321,8.732,8.642,7.299,7.363,6.811,6.832
40905,30-06-2024,9:00:15,23.153,23.32,7.555,9.324,8.717,8.645,7.284,7.367,6.803,6.818
40906,30-06-2024,9:00:19,23.151,23.319,7.547,9.322,8.718,8.641,7.286,7.37,6.799,6.816
40907,30-06-2024,9:00:23,23.156,23.319,7.543,9.313,8.713,8.646,7.291,7.36,6.792,6.813
40908,30-06-2024,9:00:27,23.15,23.319,7.544,9.32,8.714,8.642,7.282,7.359,6.784,6.81
40909,30-06-2024,9:00:31,23.152,23.324,7.542,9.311,8.712,8.635,7.27,7.358,6.784,6.807
40910,30-06-2024,9:00:35,23.152,23.32,7.537,9.302,8.708,8.636,7.272,7.36,6.781,6.791
40911,30-06-2024,9:00:39,23.153,23.321,7.538,9.308,8.714,8.636,7.265,7.351,6.778,6.786
40912,30-06-2024,9:00:43,23.153,23.316,7.521,9.306,8.705,8.636,7.272,7.351,6.778,6.786
40913,30-06-2024,9:00:47,23.15,23.32,7.531,9.297,8.698,8.637,7.267,7.356,6.775,6.783
40914,30-06-2024,9:00:51,23.149,23.321,7.516,9.304,8.703,8.637,7.263,7.353,6.771,6.78
40915,30-06-2024,9:00:55,23.151,23.322,7.518,9.296,8.7,8.638,7.256,7.352,6.761,6.757
40916,30-06-2024,9:00:59,23.151,23.319,7.511,9.3,8.696,8.637,7.248,7.346,6.758,6.744
40917,30-06-2024,9:01:03,23.15,23.324,7.506,9.303,8.698,8.639,7.251,7.338,6.749,6.735
40918,30-06-2024,9:01:07,23.15,23.32,7.508,9.292,8.699,8.64,7.248,7.335,6.748,6.729
40919,30-06-2024,9:01:11,23.153,23.321,7.504,9.289,8.693,8.636,7.234,7.329,6.742,6.718
40920,30-06-2024,9:01:15,23.152,23.322,7.504,9.287,8.696,8.642,7.242,7.333,6.738,6.721
40921,30-06-2024,9:01:19,23.154,23.324,7.491,9.285,8.689,8.642,7.244,7.335,6.733,6.719
40922,30-06-2024,9:01:23,23.153,23.32,7.487,9.284,8.69,8.637,7.232,7.339,6.731,6.709
40923,30-06-2024,9:01:27,23.151,23.324,7.478,9.285,8.682,8.637,7.217,7.333,6.723,6.712
40924,30-06-2024,9:01:31,23.156,23.321,7.479,9.271,8.69,8.634,7.226,7.334,6.726,6.71
40925,30-06-2024,9:01:35,23.152,23.321,7.474,9.273,8.68,8.633,7.223,7.327,6.732,6.705
40926,30-06-2024,9:01:39,23.151,23.323,7.471,9.278,8.679,8.632,7.212,7.323,6.729,6.71
40927,30-06-2024,9:01:43,23.154,23.322,7.471,9.271,8.677,8.637,7.206,7.323,6.723,6.705
40928,30-06-2024,9:01:47,23.153,23.323,7.459,9.276,8.679,8.637,7.202,7.313,6.716,6.707
40929,30-06-2024,9:01:51,23.154,23.322,7.456,9.268,8.671,8.644,7.204,7.315,6.714,6.706
40930,30-06-2024,9:01:55,23.153,23.323,7.451,9.263,8.678,8.638,7.2,7.311,6.706,6.705
40931,30-06-2024,9:01:59,23.154,23.322,7.446,9.255,8.672,8.644,7.198,7.308,6.697,6.708
40932,30-06-2024,9:02:03,23.153,23.323,7.446,9.265,8.666,8.633,7.182,7.311,6.689,6.706
40933,30-06-2024,9:02:07,23.156,23.327,7.44,9.262,8.664,8.638,7.19,7.313,6.676,6.705
40934,30-06-2024,9:02:11,23.154,23.323,7.429,9.246,8.664,8.638,7.182,7.306,6.681,6.702
40935,30-06-2024,9:02:15,23.154,23.328,7.438,9.254,8.658,8.636,7.173,7.292,6.672,6.696
40936,30-06-2024,9:02:19,23.154,23.326,7.425,9.251,8.661,8.634,7.166,7.294,6.668,6.681
40937,30-06-2024,9:02:23,23.156,23.327,7.419,9.243,8.659,8.638,7.156,7.289,6.675,6.664
40938,30-06-2024,9:02:27,23.157,23.322,7.416,9.241,8.655,8.636,7.173,7.287,6.667,6.65
40939,30-06-2024,9:02:31,23.157,23.329,7.41,9.247,8.65,8.638,7.155,7.286,6.668,6.642
40940,30-06-2024,9:02:35,23.154,23.327,7.4,9.239,8.644,8.636,7.156,7.285,6.663,6.647
40941,30-06-2024,9:02:39,23.156,23.323,7.408,9.238,8.646,8.632,7.153,7.284,6.66,6.633
40942,30-06-2024,9:02:43,23.157,23.326,7.407,9.243,8.651,8.637,7.144,7.286,6.652,6.632
40943,30-06-2024,9:02:47,23.157,23.325,7.39,9.238,8.648,8.636,7.154,7.287,6.646,6.601
40944,30-06-2024,9:02:51,23.158,23.325,7.391,9.229,8.646,8.637,7.148,7.284,6.651,6.59
40945,30-06-2024,9:02:55,23.153,23.324,7.384,9.22,8.641,8.638,7.132,7.28,6.643,6.582
40946,30-06-2024,9:02:59,23.158,23.326,7.379,9.224,8.641,8.636,7.127,7.277,6.632,6.569
40947,30-06-2024,9:03:03,23.156,23.327,7.376,9.23,8.639,8.636,7.127,7.282,6.632,6.575
40948,30-06-2024,9:03:07,23.158,23.326,7.375,9.224,8.63,8.639,7.119,7.284,6.627,6.566
40949,30-06-2024,9:03:11,23.152,23.329,7.368,9.221,8.635,8.637,7.117,7.27,6.628,6.566
40950,30-06-2024,9:03:15,23.158,23.323,7.358,9.227,8.629,8.637,7.125,7.277,6.626,6.559
40951,30-06-2024,9:03:19,23.154,23.324,7.353,9.23,8.635,8.639,7.116,7.274,6.63,6.562
40952,30-06-2024,9:03:23,23.154,23.327,7.361,9.215,8.628,8.631,7.11,7.276,6.624,6.565
40953,30-06-2024,9:03:27,23.155,23.326,7.343,9.212,8.632,8.64,7.114,7.269,6.622,6.559
40954,30-06-2024,9:03:31,23.159,23.328,7.332,9.202,8.625,8.643,7.1,7.27,6.621,6.567
40955,30-06-2024,9:03:35,23.158,23.325,7.338,9.207,8.622,8.646,7.103,7.275,6.622,6.57
40956,30-06-2024,9:03:39,23.156,23.326,7.339,9.201,8.622,8.648,7.093,7.266,6.616,6.569
40957,30-06-2024,9:03:43,23.159,23.328,7.331,9.202,8.624,8.645,7.093,7.265,6.615,6.564
40958,30-06-2024,9:03:47,23.16,23.326,7.327,9.196,8.617,8.645,7.094,7.264,6.612,6.566
40959,30-06-2024,9:03:51,23.159,23.324,7.332,9.193,8.613,8.651,7.089,7.266,6.617,6.565
40960,30-06-2024,9:03:55,23.162,23.328,7.332,9.192,8.614,8.649,7.087,7.267,6.615,6.57
40961,30-06-2024,9:03:59,23.162,23.326,7.325,9.198,8.612,8.652,7.097,7.265,6.612,6.564
40962,30-06-2024,9:04:03,23.163,23.331,7.33,9.19,8.614,8.651,7.097,7.265,6.614,6.57
40963,30-06-2024,9:04:07,23.162,23.327,7.333,9.206,8.609,8.653,7.085,7.263,6.618,6.565
40964,30-06-2024,9:04:11,23.163,23.325,7.331,9.201,8.617,8.655,7.095,7.263,6.621,6.578
40965,30-06-2024,9:04:15,23.163,23.322,7.34,9.21,8.613,8.656,7.096,7.264,6.629,6.569
40966,30-06-2024,9:04:19,23.166,23.323,7.341,9.201,8.61,8.657,7.088,7.263,6.627,6.57
40967,30-06-2024,9:04:23,23.166,23.327,7.352,9.209,8.614,8.661,7.085,7.263,6.639,6.57
40968,30-06-2024,9:04:27,23.163,23.332,7.362,9.218,8.609,8.659,7.1,7.259,6.637,6.574
40969,30-06-2024,9:04:31,23.161,23.333,7.363,9.207,8.617,8.666,7.102,7.268,6.641,6.578
40970,30-06-2024,9:04:35,23.166,23.327,7.371,9.215,8.618,8.659,7.099,7.259,6.636,6.574
40971,30-06-2024,9:04:39,23.166,23.33,7.371,9.217,8.621,8.665,7.102,7.254,6.639,6.581
40972,30-06-2024,9:04:43,23.167,23.33,7.393,9.215,8.614,8.67,7.109,7.262,6.641,6.578
40973,30-06-2024,9:04:47,23.167,23.329,7.383,9.222,8.617,8.67,7.124,7.264,6.639,6.587
40974,30-06-2024,9:04:51,23.167,23.332,7.394,9.22,8.622,8.674,7.123,7.269,6.638,6.59
40975,30-06-2024,9:04:55,23.169,23.329,7.398,9.219,8.623,8.673,7.128,7.269,6.64,6.584
40976,30-06-2024,9:04:59,23.169,23.33,7.411,9.224,8.625,8.674,7.128,7.264,6.641,6.587
40977,30-06-2024,9:05:03,23.168,23.33,7.415,9.22,8.627,8.675,7.13,7.265,6.639,6.592
40978,30-06-2024,9:05:07,23.168,23.331,7.421,9.221,8.625,8.672,7.133,7.266,6.638,6.595
40979,30-06-2024,9:05:11,23.169,23.332,7.424,9.238,8.629,8.681,7.145,7.266,6.64,6.598
40980,30-06-2024,9:05:15,23.168,23.332,7.434,9.23,8.634,8.678,7.138,7.266,6.642,6.602
40981,30-06-2024,9:05:19,23.171,23.334,7.439,9.228,8.631,8.685,7.134,7.266,6.641,6.6
40982,30-06-2024,9:05:23,23.17,23.33,7.442,9.24,8.638,8.683,7.138,7.264,6.639,6.608
40983,30-06-2024,9:05:27,23.172,23.332,7.446,9.237,8.635,8.684,7.138,7.268,6.641,6.609
40984,30-06-2024,9:05:31,23.172,23.334,7.455,9.237,8.64,8.692,7.147,7.271,6.642,6.611
40985,30-06-2024,9:05:35,23.175,23.333,7.455,9.234,8.644,8.687,7.153,7.273,6.645,6.612
40986,30-06-2024,9:05:39,23.172,23.335,7.455,9.23,8.646,8.686,7.159,7.274,6.645,6.613
40987,30-06-2024,9:05:43,23.171,23.335,7.467,9.241,8.64,8.691,7.166,7.272,6.649,6.617
40988,30-06-2024,9:05:47,23.172,23.336,7.481,9.237,8.655,8.692,7.153,7.27,6.65,6.621
40989,30-06-2024,9:05:51,23.172,23.336,7.476,9.241,8.652,8.695,7.173,7.274,6.651,6.622
40990,30-06-2024,9:05:55,23.173,23.334,7.49,9.248,8.656,8.693,7.159,7.275,6.651,6.632
40991,30-06-2024,9:05:59,23.176,23.335,7.487,9.245,8.66,8.696,7.171,7.277,6.648,6.63
40992,30-06-2024,9:06:03,23.175,23.336,7.492,9.251,8.658,8.691,7.156,7.277,6.654,6.631
40993,30-06-2024,9:06:07,23.174,23.339,7.494,9.251,8.668,8.695,7.181,7.276,6.656,6.636
40994,30-06-2024,9:06:11,23.175,23.335,7.5,9.263,8.664,8.692,7.162,7.281,6.656,6.639
40995,30-06-2024,9:06:15,23.173,23.335,7.505,9.264,8.663,8.695,7.173,7.281,6.662,6.642
40996,30-06-2024,9:06:19,23.174,23.335,7.512,9.255,8.674,8.699,7.179,7.283,6.657,6.65
40997,30-06-2024,9:06:23,23.173,23.337,7.522,9.251,8.667,8.694,7.169,7.291,6.655,6.648
40998,30-06-2024,9:06:27,23.175,23.335,7.521,9.262,8.667,8.702,7.168,7.287,6.655,6.653
40999,30-06-2024,9:06:31,23.174,23.336,7.518,9.259,8.675,8.697,7.173,7.292,6.658,6.656
41000,30-06-2024,9:06:35,23.173,23.333,7.531,9.262,8.675,8.702,7.172,7.289,6.659,6.666
41001,30-06-2024,9:06:39,23.176,23.337,7.532,9.263,8.679,8.702,7.196,7.284,6.66,6.666
41002,30-06-2024,9:06:43,23.178,23.341,7.523,9.266,8.681,8.7,7.189,7.291,6.664,6.666
41003,30-06-2024,9:06:47,23.179,23.336,7.541,9.266,8.686,8.695,7.207,7.29,6.66,6.667
41004,30-06-2024,9:06:51,23.178,23.335,7.535,9.275,8.691,8.705,7.22,7.292,6.663,6.668
41005,30-06-2024,9:06:55,23.178,23.342,7.537,9.266,8.687,8.7,7.194,7.287,6.662,6.67
41006,30-06-2024,9:06:59,23.176,23.339,7.55,9.275,8.69,8.694,7.195,7.288,6.667,6.677
41007,30-06-2024,9:07:03,23.18,23.345,7.549,9.276,8.683,8.688,7.204,7.293,6.672,6.68
41008,30-06-2024,9:07:07,23.177,23.342,7.557,9.276,8.691,8.7,7.212,7.301,6.672,6.69
41009,30-06-2024,9:07:11,23.18,23.34,7.546,9.277,8.693,8.701,7.209,7.303,6.673,6.692
41010,30-06-2024,9:07:15,23.181,23.343,7.547,9.279,8.702,8.706,7.216,7.3,6.676,6.689
41011,30-06-2024,9:07:19,23.181,23.341,7.556,9.283,8.696,8.7,7.214,7.302,6.679,6.695
41012,30-06-2024,9:07:23,23.178,23.339,7.555,9.28,8.702,8.704,7.215,7.305,6.679,6.7
41013,30-06-2024,9:07:27,23.183,23.342,7.559,9.286,8.698,8.701,7.215,7.312,6.679,6.697
41014,30-06-2024,9:07:31,23.179,23.34,7.566,9.288,8.707,8.701,7.203,7.305,6.685,6.701
41015,30-06-2024,9:07:35,23.182,23.343,7.562,9.289,8.702,8.702,7.226,7.301,6.684,6.702
41016,30-06-2024,9:07:39,23.18,23.347,7.57,9.292,8.701,8.705,7.228,7.308,6.688,6.708
41017,30-06-2024,9:07:43,23.179,23.343,7.568,9.298,8.706,8.704,7.222,7.298,6.689,6.708
41018,30-06-2024,9:07:47,23.182,23.344,7.58,9.283,8.697,8.706,7.232,7.303,6.691,6.707
41019,30-06-2024,9:07:51,23.18,23.343,7.573,9.301,8.706,8.704,7.228,7.309,6.691,6.711
41020,30-06-2024,9:07:55,23.184,23.34,7.57,9.302,8.709,8.697,7.225,7.309,6.692,6.719
41021,30-06-2024,9:07:59,23.183,23.339,7.582,9.304,8.707,8.698,7.228,7.31,6.692,6.719
41022,30-06-2024,9:08:03,23.183,23.342,7.577,9.293,8.712,8.7,7.231,7.313,6.689,6.72
41023,30-06-2024,9:08:07,23.184,23.344,7.582,9.297,8.705,8.697,7.23,7.314,6.696,6.72
41024,30-06-2024,9:08:11,23.182,23.345,7.575,9.308,8.713,8.704,7.234,7.318,6.694,6.723
41025,30-06-2024,9:08:15,23.184,23.347,7.584,9.312,8.707,8.702,7.234,7.313,6.693,6.723
41026,30-06-2024,9:08:19,23.183,23.34,7.584,9.302,8.714,8.694,7.231,7.319,6.701,6.731
41027,30-06-2024,9:08:23,23.186,23.337,7.585,9.302,8.706,8.702,7.227,7.318,6.701,6.736
41028,30-06-2024,9:08:27,23.185,23.345,7.587,9.308,8.713,8.704,7.23,7.32,6.705,6.737
41029,30-06-2024,9:08:31,23.186,23.347,7.581,9.306,8.718,8.698,7.242,7.319,6.706,6.747
41030,30-06-2024,9:08:35,23.187,23.345,7.588,9.309,8.716,8.702,7.24,7.319,6.708,6.741
41031,30-06-2024,9:08:39,23.187,23.346,7.59,9.307,8.719,8.702,7.242,7.316,6.706,6.749
41032,30-06-2024,9:08:43,23.185,23.35,7.585,9.312,8.724,8.696,7.256,7.321,6.708,6.748
41033,30-06-2024,9:08:47,23.188,23.352,7.588,9.31,8.719,8.702,7.247,7.319,6.71,6.748
41034,30-06-2024,9:08:51,23.184,23.346,7.596,9.318,8.721,8.7,7.261,7.321,6.707,6.753
41035,30-06-2024,9:08:55,23.189,23.349,7.583,9.315,8.72,8.702,7.25,7.323,6.714,6.756
41036,30-06-2024,9:08:59,23.187,23.349,7.588,9.316,8.719,8.703,7.262,7.326,6.712,6.756
41037,30-06-2024,9:09:03,23.19,23.347,7.596,9.312,8.722,8.705,7.254,7.327,6.721,6.76
41038,30-06-2024,9:09:07,23.187,23.348,7.593,9.331,8.724,8.699,7.262,7.33,6.726,6.768
41039,30-06-2024,9:09:11,23.188,23.349,7.589,9.318,8.722,8.705,7.258,7.325,6.725,6.765
41040,30-06-2024,9:09:15,23.187,23.348,7.588,9.308,8.73,8.701,7.254,7.333,6.72,6.765
41041,30-06-2024,9:09:19,23.187,23.351,7.602,9.324,8.729,8.703,7.259,7.333,6.719,6.762
41042,30-06-2024,9:09:23,23.186,23.349,7.595,9.321,8.729,8.698,7.26,7.332,6.722,6.768
41043,30-06-2024,9:09:27,23.19,23.348,7.593,9.325,8.737,8.693,7.277,7.331,6.719,6.769
41044,30-06-2024,9:09:31,23.19,23.345,7.604,9.323,8.73,8.696,7.274,7.329,6.723,6.774
41045,30-06-2024,9:09:35,23.186,23.348,7.604,9.325,8.73,8.704,7.281,7.325,6.721,6.778
41046,30-06-2024,9:09:39,23.192,23.345,7.601,9.315,8.735,8.697,7.271,7.332,6.719,6.785
41047,30-06-2024,9:09:43,23.192,23.342,7.597,9.324,8.725,8.698,7.275,7.334,6.722,6.786
41048,30-06-2024,9:09:47,23.194,23.347,7.595,9.335,8.733,8.697,7.283,7.332,6.713,6.788
41049,30-06-2024,9:09:51,23.192,23.348,7.601,9.318,8.728,8.701,7.279,7.328,6.717,6.782
41050,30-06-2024,9:09:55,23.194,23.349,7.602,9.323,8.733,8.694,7.278,7.333,6.72,6.793
41051,30-06-2024,9:09:59,23.191,23.342,7.595,9.328,8.734,8.697,7.288,7.335,6.719,6.801
41052,30-06-2024,9:10:03,23.191,23.345,7.609,9.332,8.727,8.694,7.272,7.333,6.726,6.79
41053,30-06-2024,9:10:07,23.196,23.343,7.596,9.329,8.736,8.696,7.282,7.336,6.723,6.802
41054,30-06-2024,9:10:11,23.193,23.348,7.603,9.329,8.733,8.694,7.281,7.34,6.722,6.805
41055,30-06-2024,9:10:15,23.194,23.351,7.597,9.327,8.738,8.693,7.287,7.343,6.729,6.806
41056,30-06-2024,9:10:19,23.19,23.35,7.606,9.335,8.735,8.692,7.295,7.343,6.725,6.807
41057,30-06-2024,9:10:23,23.195,23.352,7.607,9.33,8.735,8.692,7.285,7.338,6.728,6.808
41058,30-06-2024,9:10:27,23.195,23.354,7.603,9.328,8.735,8.694,7.286,7.339,6.728,6.814
41059,30-06-2024,9:10:31,23.198,23.355,7.593,9.331,8.735,8.692,7.279,7.336,6.73,6.813
41060,30-06-2024,9:10:35,23.195,23.355,7.611,9.328,8.733,8.69,7.275,7.344,6.728,6.82
41061,30-06-2024,9:10:39,23.195,23.354,7.604,9.33,8.736,8.684,7.279,7.347,6.731,6.817
41062,30-06-2024,9:10:43,23.194,23.351,7.618,9.34,8.739,8.691,7.29,7.34,6.735,6.827
41063,30-06-2024,9:10:47,23.197,23.355,7.601,9.332,8.738,8.69,7.285,7.345,6.733,6.826
41064,30-06-2024,9:10:51,23.198,23.354,7.606,9.343,8.741,8.683,7.286,7.347,6.736,6.827
41065,30-06-2024,9:10:55,23.194,23.356,7.611,9.339,8.743,8.679,7.295,7.348,6.736,6.833
41066,30-06-2024,9:10:59,23.196,23.357,7.606,9.337,8.732,8.686,7.296,7.348,6.742,6.836
41067,30-06-2024,9:11:03,23.198,23.353,7.605,9.338,8.735,8.677,7.298,7.352,6.739,6.841
41068,30-06-2024,9:11:07,23.196,23.351,7.604,9.346,8.73,8.685,7.286,7.352,6.744,6.841
41069,30-06-2024,9:11:11,23.199,23.356,7.596,9.337,8.738,8.681,7.287,7.356,6.745,6.838
41070,30-06-2024,9:11:15,23.197,23.361,7.615,9.327,8.741,8.678,7.282,7.355,6.753,6.84
41071,30-06-2024,9:11:19,23.199,23.355,7.61,9.344,8.73,8.684,7.29,7.347,6.75,6.844
41072,30-06-2024,9:11:23,23.2,23.36,7.608,9.339,8.738,8.673,7.289,7.347,6.751,6.851
41073,30-06-2024,9:11:27,23.198,23.36,7.606,9.336,8.742,8.676,7.294,7.35,6.755,6.851
41074,30-06-2024,9:11:31,23.2,23.358,7.606,9.338,8.738,8.672,7.297,7.35,6.759,6.85
41075,30-06-2024,9:11:35,23.198,23.358,7.602,9.333,8.743,8.673,7.292,7.352,6.755,6.846
41076,30-06-2024,9:11:39,23.2,23.357,7.604,9.335,8.736,8.667,7.297,7.356,6.758,6.854
41077,30-06-2024,9:11:43,23.202,23.358,7.602,9.331,8.734,8.669,7.315,7.35,6.754,6.852
41078,30-06-2024,9:11:47,23.202,23.358,7.602,9.342,8.737,8.671,7.3,7.351,6.757,6.86
41079,30-06-2024,9:11:51,23.201,23.356,7.612,9.339,8.744,8.667,7.305,7.356,6.764,6.858
41080,30-06-2024,9:11:55,23.199,23.355,7.618,9.327,8.738,8.665,7.308,7.361,6.758,6.861
41081,30-06-2024,9:11:59,23.202,23.358,7.608,9.329,8.742,8.666,7.318,7.356,6.761,6.865
41082,30-06-2024,9:12:03,23.204,23.357,7.606,9.317,8.735,8.661,7.31,7.362,6.755,6.866
41083,30-06-2024,9:12:07,23.201,23.36,7.606,9.333,8.748,8.669,7.307,7.355,6.766,6.867
41084,30-06-2024,9:12:11,23.202,23.356,7.61,9.332,8.741,8.662,7.313,7.357,6.771,6.871
41085,30-06-2024,9:12:15,23.206,23.359,7.599,9.322,8.741,8.662,7.314,7.354,6.769,6.877
41086,30-06-2024,9:12:19,23.202,23.359,7.61,9.315,8.742,8.657,7.299,7.358,6.773,6.874
41087,30-06-2024,9:12:23,23.205,23.361,7.609,9.306,8.739,8.661,7.309,7.347,6.777,6.879
41088,30-06-2024,9:12:27,23.207,23.36,7.605,9.305,8.747,8.66,7.298,7.351,6.774,6.887
41089,30-06-2024,9:12:31,23.203,23.365,7.607,9.316,8.745,8.659,7.311,7.359,6.775,6.889
41090,30-06-2024,9:12:35,23.205,23.364,7.612,9.312,8.741,8.654,7.302,7.357,6.78,6.887
41091,30-06-2024,9:12:39,23.204,23.362,7.611,9.306,8.744,8.658,7.312,7.354,6.78,6.891
41092,30-06-2024,9:12:43,23.208,23.365,7.607,9.316,8.748,8.658,7.316,7.36,6.778,6.899
41093,30-06-2024,9:12:47,23.204,23.364,7.608,9.32,8.746,8.661,7.323,7.36,6.778,6.9
41094,30-06-2024,9:12:51,23.205,23.368,7.611,9.311,8.739,8.665,7.318,7.354,6.78,6.9
41095,30-06-2024,9:12:55,23.207,23.361,7.61,9.318,8.741,8.655,7.323,7.357,6.782,6.897
41096,30-06-2024,9:12:59,23.209,23.36,7.616,9.313,8.746,8.656,7.317,7.359,6.778,6.9
41097,30-06-2024,9:13:03,23.206,23.365,7.609,9.309,8.744,8.657,7.312,7.356,6.784,6.907
41098,30-06-2024,9:13:07,23.207,23.361,7.608,9.315,8.735,8.658,7.322,7.364,6.785,6.903
41099,30-06-2024,9:13:11,23.207,23.367,7.617,9.315,8.747,8.659,7.308,7.361,6.784,6.905
41100,30-06-2024,9:13:15,23.21,23.365,7.61,9.311,8.747,8.659,7.312,7.358,6.788,6.905
41101,30-06-2024,9:13:19,23.211,23.363,7.61,9.312,8.744,8.655,7.314,7.358,6.788,6.906
41102,30-06-2024,9:13:23,23.209,23.363,7.612,9.312,8.741,8.667,7.319,7.361,6.795,6.909
41103,30-06-2024,9:13:27,23.211,23.369,7.609,9.311,8.738,8.663,7.328,7.366,6.791,6.908
41104,30-06-2024,9:13:31,23.211,23.365,7.603,9.307,8.746,8.653,7.321,7.36,6.792,6.907
41105,30-06-2024,9:13:35,23.21,23.368,7.607,9.296,8.74,8.66,7.317,7.356,6.794,6.915
41106,30-06-2024,9:13:39,23.213,23.368,7.608,9.308,8.742,8.662,7.321,7.359,6.787,6.918
41107,30-06-2024,9:13:43,23.209,23.367,7.606,9.313,8.744,8.659,7.313,7.357,6.786,6.918
41108,30-06-2024,9:13:47,23.21,23.368,7.609,9.306,8.741,8.66,7.323,7.361,6.79,6.92
41109,30-06-2024,9:13:51,23.213,23.369,7.61,9.313,8.741,8.656,7.318,7.363,6.792,6.917
41110,30-06-2024,9:13:55,23.215,23.368,7.608,9.312,8.741,8.662,7.335,7.362,6.789,6.917
41111,30-06-2024,9:13:59,23.211,23.369,7.607,9.309,8.744,8.661,7.327,7.37,6.789,6.921
41112,30-06-2024,9:14:03,23.211,23.368,7.603,9.312,8.741,8.657,7.33,7.364,6.79,6.916
41113,30-06-2024,9:14:07,23.214,23.369,7.6,9.302,8.743,8.661,7.321,7.364,6.796,6.913
41114,30-06-2024,9:14:11,23.212,23.373,7.608,9.31,8.747,8.662,7.331,7.364,6.784,6.917
41115,30-06-2024,9:14:15,23.211,23.367,7.613,9.312,8.746,8.657,7.326,7.364,6.791,6.917
41116,30-06-2024,9:14:19,23.215,23.368,7.614,9.312,8.739,8.655,7.334,7.365,6.791,6.913
41117,30-06-2024,9:14:23,23.214,23.373,7.607,9.311,8.745,8.657,7.326,7.364,6.79,6.917
41118,30-06-2024,9:14:27,23.219,23.373,7.62,9.312,8.74,8.656,7.327,7.362,6.793,6.922
41119,30-06-2024,9:14:31,23.215,23.372,7.598,9.312,8.746,8.66,7.344,7.362,6.792,6.93
41120,30-06-2024,9:14:35,23.214,23.369,7.615,9.315,8.744,8.65,7.327,7.366,6.796,6.93
41121,30-06-2024,9:14:39,23.219,23.374,7.606,9.318,8.744,8.659,7.328,7.365,6.789,6.937
41122,30-06-2024,9:14:43,23.216,23.373,7.604,9.315,8.742,8.658,7.325,7.364,6.789,6.938
41123,30-06-2024,9:14:47,23.218,23.374,7.601,9.313,8.749,8.652,7.329,7.368,6.796,6.931
41124,30-06-2024,9:14:51,23.215,23.373,7.604,9.324,8.751,8.662,7.336,7.37,6.792,6.942
41125,30-06-2024,9:14:55,23.215,23.37,7.604,9.319,8.739,8.657,7.317,7.371,6.795,6.943
41126,30-06-2024,9:14:59,23.219,23.369,7.606,9.319,8.744,8.653,7.334,7.369,6.797,6.944
41127,30-06-2024,9:15:03,23.218,23.374,7.611,9.318,8.745,8.655,7.33,7.369,6.801,6.95
41128,30-06-2024,9:15:07,23.218,23.368,7.614,9.324,8.749,8.652,7.346,7.36,6.801,6.946
41129,30-06-2024,9:15:11,23.218,23.374,7.606,9.322,8.742,8.651,7.343,7.362,6.798,6.948
41130,30-06-2024,9:15:15,23.219,23.374,7.606,9.319,8.745,8.651,7.335,7.364,6.798,6.948
41131,30-06-2024,9:15:19,23.221,23.376,7.599,9.326,8.743,8.655,7.341,7.365,6.801,6.949
41132,30-06-2024,9:15:23,23.219,23.374,7.613,9.336,8.741,8.645,7.344,7.36,6.797,6.95
41133,30-06-2024,9:15:27,23.217,23.373,7.615,9.319,8.744,8.648,7.348,7.363,6.806,6.95
41134,30-06-2024,9:15:31,23.221,23.374,7.611,9.334,8.75,8.652,7.35,7.367,6.805,6.959
41135,30-06-2024,9:15:35,23.221,23.375,7.618,9.335,8.751,8.648,7.338,7.367,6.806,6.96
41136,30-06-2024,9:15:39,23.22,23.376,7.619,9.337,8.744,8.656,7.339,7.375,6.805,6.963
41137,30-06-2024,9:15:43,23.221,23.374,7.614,9.336,8.743,8.65,7.358,7.372,6.804,6.955
41138,30-06-2024,9:15:47,23.224,23.375,7.603,9.322,8.737,8.648,7.35,7.369,6.804,6.961
41139,30-06-2024,9:15:51,23.223,23.375,7.614,9.316,8.744,8.652,7.337,7.366,6.808,6.957
41140,30-06-2024,9:15:55,23.222,23.376,7.598,9.304,8.745,8.651,7.353,7.371,6.806,6.963
41141,30-06-2024,9:15:59,23.222,23.379,7.602,9.314,8.744,8.651,7.346,7.369,6.803,6.966
41142,30-06-2024,9:16:03,23.221,23.379,7.604,9.306,8.748,8.654,7.36,7.377,6.802,6.965
41143,30-06-2024,9:16:07,23.224,23.377,7.608,9.315,8.744,8.648,7.349,7.37,6.806,6.968
41144,30-06-2024,9:16:11,23.225,23.38,7.604,9.309,8.742,8.646,7.349,7.375,6.808,6.973
41145,30-06-2024,9:16:15,23.225,23.378,7.602,9.305,8.752,8.651,7.342,7.378,6.807,6.969
41146,30-06-2024,9:16:19,23.224,23.377,7.609,9.31,8.75,8.654,7.345,7.378,6.807,6.973
